Author_id,Isbn
7393,1586630326
3988,0451458311
7394,0451458311
7395,0451458311
6084,0679885447
2990,0762404590
1297,051512558X
7396,0743211995
7397,0761530878
7398,0761537295
7398,0761539220
910,0761539220
7399,088038204X
7400,0525463062
7401,0525463062
7402,076071682X
3903,0515132136
7335,076530127X
87,0140431314
284,0140430547
5735,0140430547
7403,0312154895
7404,1410755568
5905,0316816531
12,0156005492
1672,038533446X
1016,0805059555
1016,0805036504
7405,0060005009
7406,0786831685
7407,0786831685
7408,0786831685
7409,1578562589
364,0671024183
7410,0590448501
4367,055305807X
7411,0831746807
7412,0373706863
3352,0671690558
156,0140173188
7413,1558172696
7414,1558172696
7415,1558172696
7416,0399519483
7417,1562650033
7418,1562650033
7419,0451173392
7420,0451173392
7421,0679434046
7422,1568846444
7423,0895266067
7281,0380004658
2147,3462030531
7424,3462030531
485,3442438799
1873,3442427983
1918,3442427983
7425,0553155962
7426,0024080918
7427,0024080918
7428,027362198X
7429,1885027060
7430,1885027060
7431,0312962185
7432,1932173102
7433,1932173102
7434,0373029578
7435,0380788500
2792,1558172297
922,0373035039
906,1878702033
2691,0618124918
7436,0618124918
2254,0380782332
3884,0553124773
439,0698116844
1296,0440700132
764,0553278215
1213,0743428625
7437,067174500X
167,0440213428
7438,0671726587
7439,0590679090
7440,0590679090
7441,3453864050
7442,3453864026
7443,0440406404
7444,0929923901
7445,0446512478
4128,0385417845
236,0385312121
7446,0553273280
1881,0425177351
146,0425177351
7447,0425177351
7448,0312912153
7449,0671836862
7450,1558020837
7451,055311767X
109,0312974256
5104,0449222470
7452,052341899X
7453,0689846223
5492,0689846223
7454,0070504253
7455,067088782X
7456,1893010023
1051,1893010023
7457,0743456246
918,0141439556
5074,0141439556
7458,0141439556
61,0679425268
130,0446608815
370,0515128546
1296,0440984696
370,0515114006
575,0375401601
7459,0446610348
506,0517431491
7460,0300069766
7461,0140178406
370,0399149392
266,0312875681
3216,0385413041
7462,0385308078
7463,0395771382
918,0451523385
7464,0140440224
7465,0140440224
7466,0871138611
189,0380789663
189,0380789590
107,0316769495
4382,1551662809
7467,1410784924
181,0670880728
25,0385472943
7468,0679452354
7469,0142003727
962,2253036218
143,2290308404
7470,2738107915
7471,2844121578
7472,2844121578
2801,2264002190
1551,2266072242
7473,1591299357
7474,0373703384
1280,0671047515
1280,0553581767
1450,039308700X
2982,039308700X
61,0553801341
189,0375803017
7475,0375803017
143,0671039725
575,0345389425
7476,0671660209
1556,0345422317
7477,0140169598
5140,0671883429
398,0671722891
7478,0441115985
4281,0441115985
7479,0441115985
7480,0553234706
7481,067153873X
7185,0671869124
143,0451142934
7482,068805935X
7483,0786862564
7484,0786862564
7485,0967575613
7486,0967575613
3422,0345388623
5088,0445407158
7487,0445407158
7488,0553568787
7489,0345382528
6411,0446363049
7490,0446363049
7491,0671017241
5353,0849939518
7492,0740738089
398,0451526929
6124,0446676209
7493,0446676209
7494,0446676209
7495,0747553327
7496,0571134173
7497,0865733279
7498,0865733279
2267,0451408462
7499,0446517399
544,0440173922
554,0061031992
1703,0156394014
4070,0517703858
7500,0425159671
3489,1551668084
2247,0843948892
3909,038081014X
7501,344244991X
1723,051513306X
7502,0805065393
528,0764226770
7503,0425195244
7504,0060527412
7505,042519213X
1114,0671042513
7506,045121188X
1317,0446611468
7507,0451211790
2166,0451408020
3127,0373225628
7508,0373289138
4015,0060531231
1830,037322558X
3424,0312990030
7509,0373224648
2166,0451211839
7510,0821760955
61,0425104346
717,0425198057
2820,0451210646
2249,0440224551
6563,0843953780
7511,0440237556
7512,0373245025
1349,0373226667
7513,0373224613
7514,0373226772
7515,0373226144
1386,037312273X
7516,0373225806
2406,0373225857
3461,0505522837
7517,0505522837
7518,0505522837
7519,0061084476
1889,0061000205
2235,0590251627
2237,0590251619
2235,0590251600
6689,1551669420
4819,0152017682
7520,0425176614
321,1581960085
1535,0515134511
7521,0486277879
7522,1932344268
7523,0967024250
7524,096702420X
237,0446520802
3448,0375500995
7525,0062502514
635,0425168468
411,0553227467
4041,0140372628
5710,0394728815
7359,0394728815
7526,0963930400
7526,0963930419
533,0515130966
974,1551667339
7527,1571430237
1427,0590474804
221,0060152583
3470,0060152583
6531,0374512647
7528,0374512647
7529,0374512647
3003,0394743040
7530,0394743040
3003,0394623266
7531,0020191200
7532,0394744756
3003,0394552369
1206,0375757147
3751,0375757147
411,0440206146
4353,0060392436
7533,0805064222
7534,0140274316
7535,0609607804
7536,0609607804
7537,3548265383
736,0618129014
7538,055338189X
3318,0385509529
7539,0821601806
7540,0821601806
6414,0345329732
7541,1563521083
7542,0449200256
63,0684195976
7543,042506073X
6457,0312971494
7544,0451112121
7545,0515123536
7546,037324195X
7547,0312954700
7548,0312954700
7549,0671672495
83,0425092917
255,0449911519
544,0440236754
7550,0881660949
143,0451173317
143,0451160525
7551,0743446593
5502,068483068X
7552,0759695377
7553,0340512660
7554,0099623404
281,014035008X
474,0684813440
474,0684813459
475,0684813467
7555,0553283111
1157,0030448565
7556,0030448565
7557,0140188479
7558,0446393681
7559,067177879X
7560,067177879X
7561,0553238744
3081,0020199600
952,0553210211
7562,0743211227
7563,0743211227
1701,0553560441
375,0445405627
7564,0445405627
894,0440201705
5951,0061090565
2185,0553297422
1496,0515117617
2652,0449217264
1212,0345298349
7565,0345372050
7566,0809130157
4312,0060919833
2185,0553199803
3581,0553269100
7567,0345311183
7568,0553236776
7568,0553236687
7569,155369046X
7570,0312971303
7571,067188414X
7572,067188414X
2368,0440215404
7573,1863736522
7574,1869503368
7575,1869503368
7576,1589610024
370,0425195473
7577,0899681069
7578,0802707815
7579,0241894840
2972,0002219476
7580,1551660369
4182,0778321150
7581,0860207161
7582,0671955543
7583,0671955543
7584,0140307532
7585,0140328335
7586,0006716067
1193,000692347X
7587,085079188X
7588,0723237840
7589,0001360469
7590,0721406173
7591,0948535156
7592,059070592X
7593,0001374869
7594,0861122488
600,0307122034
7595,1852700483
7596,0750009861
7597,0721407501
7598,0721407501
7005,1858282160
1471,0140276904
950,3453868315
7599,3453868315
7600,3442450020
7601,3442450020
134,3404148665
7602,0967819946
245,3630869459
7603,3630869459
2267,1551666650
2614,1558745157
7604,0802139612
7605,0812966627
7606,0806943238
7607,096737930X
7608,096737930X
7609,0531162192
7610,0439083699
7611,0439083699
7612,0439083699
3778,0060739487
1576,0060739495
1850,0060739444
2634,0060739444
7613,0743437314
5492,006073941X
7614,006073941X
7615,0439633737
7616,0439633737
7615,0439253233
814,034536208X
1701,0553230212
7617,1579903002
7618,0762727942
7619,1590591224
177,0787108960
7189,0812522133
7620,014028852X
7621,014028852X
7622,014028852X
7623,014028852X
7624,1887424148
7625,1887424148
7626,1887424148
7627,0060928174
7628,0060928174
7629,0425063879
268,1563890895
4042,1563890895
7630,1563890895
7631,1563890895
7629,0425064921
7629,0425061957
2905,1878424483
7632,1878424483
7633,0789205106
7634,0679445358
7635,0679445358
7636,1861870612
7637,0804831904
7638,0804831904
7639,0804831904
7640,0517163446
7641,0517163446
7642,1565123778
7643,1565123778
863,0553578731
7644,0020292651
7645,0898866294
7646,0898866294
7647,1904492355
238,0440118700
7319,0380710897
7648,0615116426
601,0590457241
764,0553242172
133,0553800949
7649,0738867543
762,0349105715
221,057114456X
4279,3257205082
7650,3257205082
7651,0849955815
7652,0849955815
603,0590101129
7653,069811406X
6132,0373612605
284,0140430083
7654,0140430083
7655,1582340722
7656,0373822030
7657,0060000791
285,006050918X
7658,0140124381
7659,039305747X
3092,0689303173
3093,0689303173
7660,0140441654
7661,0140441654
7662,0140158014
7663,0140118047
7664,0732264472
7665,0394759753
7666,0910147140
7667,0895778742
7668,0821723502
1208,0345418271
7669,0534005411
235,0804114277
5102,0671795570
892,0312955006
7670,0440236169
6988,0425178552
7671,0312278284
398,014071491X
7672,014071491X
7673,1902825969
5410,0380803240
2831,0843952407
3839,0553235400
4223,0679723110
4102,0140430350
6203,0140430350
280,037325024X
5637,0743463544
7674,193152713X
7675,1400060222
434,0061057908
7676,0061057908
7677,0061057908
434,0061050946
5532,0061050946
6682,0061044431
7678,0802140149
6355,006093140X
434,0345351878
434,0441003389
434,0441005314
434,0061057894
7676,0061057894
5410,0380720868
7679,078670621X
7680,0393315606
7681,0060936231
7682,0060936231
7683,0156002108
2034,0786864400
1088,0140178139
7684,0440219930
7685,0395640229
1318,0060178248
7686,1573220663
994,0140139400
78,0671682083
7687,9151830485
84,0192816276
7688,0192816276
7689,0330353713
7690,0060503475
7691,1400060117
7675,081296800X
368,0449908798
7692,0743255224
4339,0399146113
4340,0399146113
7693,0312291523
671,0446675059
7694,1558614621
7695,1558614621
5697,0753811251
26,0375411550
7696,0679774025
4040,0380705648
7697,0812968182
7698,0385318804
4040,0380652277
7699,0375508627
240,0452284937
1227,1573222267
136,0316781010
1227,0865472807
4717,0345460359
7700,1885211929
7701,1885211929
7702,0743201027
7703,156292530X
7704,0684836556
7705,0684836556
7706,0842307419
5583,1556612966
5600,0590465953
1173,0671017276
404,0895772175
7707,0895772175
7708,0064405109
7709,0064405109
7710,0064405486
7711,0064405486
7712,0064400018
259,0064400018
7713,1561797111
2028,0836217799
7714,083611714X
7715,0440490995
1176,0380698714
1177,0380698714
7716,0380698714
2709,0553481185
2566,0689835744
7717,0590450336
7718,0590450336
1688,0316115568
7719,0590623516
7720,0140511008
85,0609602438
7721,9723704552
7256,067177459X
7722,0618071784
5615,1550660160
7723,0876054440
7724,0882547593
7725,0316057517
7726,0866220445
7727,0866220445
7728,0517880539
7729,0671449621
7730,3923880642
7731,3923880642
7732,0312104456
7733,0312104456
7734,0385314280
7735,0385314280
3748,0345285859
2302,0872168255
412,0804102988
894,0440150167
7736,0590988867
7737,059050214X
7738,0316286125
7739,0590053698
7740,038523029X
6615,0152177639
1421,0380715635
1976,0517667185
7741,0517667185
7742,0316613231
4973,0140343865
619,0807593664
7743,0807593664
7744,044021212X
1027,0440411335
5433,0440497272
959,059042243X
7745,0140365826
3352,0671550748
7746,0821715186
1576,0060233346
7747,0590098535
7748,0671866966
7749,072324216X
632,0140314512
7745,0590432664
6929,0440430712
7750,0590972154
1988,0590972154
7751,0380750260
7752,0449219895
1427,0590399888
7753,0874067715
3023,0874067715
7754,006440160X
7755,006440160X
1430,0316142417
5578,0786813563
7756,0064470229
7757,0590425560
7758,0590425560
7759,0590414356
7758,0590414356
7760,0910034532
7761,1591820324
7761,1591820316
7761,1591820308
7761,1591820286
7761,1931514496
7761,1931514968
7762,3426621657
7763,0312983336
398,0140714197
7764,0140714197
7765,0425154882
6867,0233981071
7766,3453171489
7767,3453171489
7768,1550171348
51,0345404769
61,0425158594
1855,0099282194
7769,0380806576
4040,0060508876
7770,0967253535
1193,0448095017
7771,0671038850
6288,345386722X
7772,345386722X
6411,0446359688
7773,0892831189
7774,0449902927
18,1558745017
19,1558745017
7775,1558745017
7776,1558745017
7777,0671501283
7778,0671501283
7779,033036197X
7780,0767906780
7781,0679744495
3448,0440221099
464,0385319207
7782,0449907635
7783,042518269X
4830,0060915749
1016,0553260618
5489,0671002783
398,0671722794
7784,1893121119
163,0804900078
7785,0385323905
1891,034540727X
5130,0786886625
7786,0375760504
5776,0312300530
7787,157322930X
4126,0805211020
7788,0679736891
4553,0060915188
1228,0671792385
4904,0156008661
65,0156008661
5634,0156008661
7789,0156008661
7790,0609803247
63,0425163407
7791,0671873199
5530,0812531353
7792,0140281290
2625,3596143500
404,0451525027
7793,0451525027
7794,9074336329
7795,3423704306
7796,3423704306
184,0515099546
1324,0812542835
1325,0812542835
7797,0373264208
7798,0373264216
7500,0425170306
7500,042517025X
7500,0425180905
7799,0373263945
909,0425067769
7800,0785278796
7801,1560431008
7802,1565076257
3703,0553575937
7803,0571136117
7804,0856402915
4651,0800714237
7805,0140069453
7806,0671852701
7807,0553283588
7089,055329508X
6097,0855616539
1094,0743410181
627,0671502522
1094,0671502522
901,0671502522
7808,0671502522
7809,0373834292
5206,0373834292
7810,0373834292
7811,0263819922
7812,0263823091
677,026382831X
1094,0671744623
6841,0671025384
7813,0671019228
7814,038073320X
3814,0061044636
2081,0553561049
3110,0263824683
7815,0373047231
974,0373483872
2859,0373483872
7816,0373483872
4686,3442438241
7817,3442438241
1247,3596130417
7818,3596130417
4378,0552526150
7819,0307123332
7588,0723245835
7820,3770156218
6617,351828875X
7821,3453124502
7822,354835985X
7823,3404144449
253,3442420156
7824,3442420156
1190,0330294911
7825,3485008265
5152,0061053473
3847,3792000261
7826,3792000261
3830,3257229305
7823,3499231689
5395,3423125071
7827,3423125071
2786,0553239112
7828,0802141293
7829,0451458915
7829,0451458559
7829,0451458141
7829,0451457935
7829,0451457730
3783,0142002798
7830,0397300441
7831,0397300441
746,0451190955
746,0451160533
7832,0060530421
998,0395927218
7833,0345450302
251,006039384X
3608,037576092X
7834,0874041872
1535,0515133876
1535,0515134503
1535,0515134457
1535,0515134473
7835,0810942631
7836,0810942631
1535,0515134465
3578,0142002593
1535,051513452X
7837,0399150706
1535,0515134481
7838,038548237X
1535,051513449X
7839,158567365X
5086,0743456408
5086,0743427149
954,1565113306
7840,1565113306
1210,3442355907
7841,3442355907
1625,3442448182
7842,3442448182
3871,3442309646
7843,3442309646
954,3442541662
7844,3442541662
122,3442451752
7845,3442451752
7846,9810023847
1895,081257558X
7847,0684859483
7848,0684859483
7849,0684859483
7850,9810455674
7851,0395971802
7846,9810026595
398,1853262439
398,1853262544
7852,0971009902
7853,1840224002
7854,1840224002
908,1853260339
58,0553212737
7855,2277301981
7856,0140106391
799,0345434110
3644,0743456947
7857,1853265179
1427,0671013777
7858,0446605700
7859,0451186745
7860,0553446282
7861,1857821173
7862,0446531413
554,0061032476
7863,0373764405
7864,0060533072
342,055356983X
7865,0330352695
3822,1860499627
7866,1860499627
7867,0553492144
7868,0553569228
1716,0061013714
7869,0345260791
7870,0553493213
7871,0312274777
7872,0140366709
7873,0140366709
3814,0060574216
7874,0060540591
7875,0553492942
7876,0553492942
7877,0553492942
87,1853262773
7878,0896380637
7879,0752271687
7880,0899093655
1575,0312049994
7881,0767914848
7882,0684849690
7883,0380731819
4498,0380731819
7884,0505524902
2414,0515131679
564,0425195449
4923,0446613851
7885,034544227X
900,0451210611
375,0679438890
7886,0399527826
7887,0399527826
7888,0767904095
656,0812929802
2080,0743400739
3591,2070424324
7889,2070424324
7890,2290311782
7891,2266031619
7892,2266031619
7893,1550544683
336,0749717556
7894,0881339512
7895,0881339512
5007,0140031189
4930,0871132648
7896,037575699X
7897,037575699X
2699,037575699X
274,0141301104
7898,0714843377
1247,3453150090
7899,0525944230
635,0425170500
370,0399148248
572,9500416387
150,9500704285
635,0425174344
974,0671027581
151,0061015075
1744,0224031457
7900,0805066160
5866,0553564498
7901,1883991145
2663,0312970277
3165,0449224627
491,0060082194
1855,0618059458
341,1573229725
940,0786889306
7282,325770044X
1896,325770044X
1263,325770044X
4417,0671534726
1213,0671873202
1213,0671007637
1213,0671534734
5695,0821745689
1213,0671534742
1218,0380720973
61,0425136981
7902,2070381471
1618,0609607294
7903,089733356X
7904,0375724397
7905,0226244962
7906,0226244962
2555,0312965141
7907,0807612596
7908,0893819034
7909,0893819034
1273,0689848919
7910,3404161696
2235,0590436481
2236,0590436481
62,0671673653
7911,1558746692
7912,1558746692
1896,0140378278
7913,0140378278
7914,0352332352
7915,0452007380
7916,0553133896
7917,0553133896
7918,0380599236
544,0440224780
2006,0446671002
1427,0590483404
221,0060930314
1427,0590453653
1427,059056885X
1877,038549842X
6812,0385246870
3030,0312869088
7919,0871312875
4720,0340415185
7920,0684865491
3789,0786862874
41,0679419454
7921,0553057456
7922,0385298870
6376,0836252063
7923,1575662493
2267,1551668971
7924,1880909340
7925,0517597152
1195,0399149384
7926,1559721162
7927,0802733220
2579,0892967307
7928,0446518859
2909,0688126731
5100,0684196549
7929,0688158196
2572,0345386299
6376,0836278658
7930,0609602403
7931,1575663473
4723,0525426701
4671,0689304420
7932,0394473043
7933,052593863X
3633,0385419457
4181,0060176539
7934,038530532X
4493,0385314124
7935,0312112831
7936,0618045678
7937,0312263066
2589,038097729X
4558,0670854891
280,2266123254
1167,0439531640
7938,0152045708
2350,0812971043
1703,0156319527
7939,0754807762
7940,0060923288
7941,1551669323
3759,0330349112
7942,033035566X
7943,061805670X
7944,0684860244
7945,0831731516
1482,3453870212
7946,3442355052
1558,0385509510
7947,3426616653
7948,0688169082
7949,1570753881
7950,0813339022
7951,0465083668
7952,0931779073
7953,0679757015
7954,0385239165
7955,155896388X
7956,155896388X
7957,0380771535
7958,0813526507
7959,0460873946
7960,0460873946
368,0804115761
7961,0688118186
7962,0671027328
7963,1863305955
7964,0195090616
876,0812513495
1660,0812971116
7965,0140481850
5927,3442449871
7966,3442449871
7967,3442450136
7968,3442450136
50,3442426030
7969,0064406423
7970,0140249265
7971,3462027697
7972,3462027697
4373,0449147231
7973,0747258740
7974,0330351958
7198,0743419162
7975,0451205707
60,0060179341
892,0316152196
628,0312185863
1496,0312865694
7976,0684193965
2166,0451206444
7977,0843947616
7978,0689117353
7979,0787902314
7980,0304328502
7384,0304328502
7981,0745312187
7982,0745312187
7983,0745312187
7984,0745312187
7985,0889220603
7986,1558505164
7987,1558505164
7988,1550221582
1164,0553380400
785,1555838537
7985,0889223017
437,0449219399
7989,0310248299
552,006104296X
1263,0553803700
1263,0553565079
398,0451524608
7990,0451524608
398,0451522869
7991,0451522869
398,0451524101
7992,0451524101
398,0451522990
7993,0451522990
7994,0451522990
398,0451522966
7995,0451522966
398,0451524098
7996,0451524098
398,0451523113
398,0451522664
398,0451522974
7997,0451522974
398,0140707204
7998,0140707204
398,0140707182
7999,0140707182
398,014070728X
7999,014070728X
8000,014070728X
434,0441001416
6841,0671025325
7072,0802850995
8001,0804200637
8002,068700781X
8003,068700781X
8004,0679730621
8005,1862044201
8006,0345388879
8007,0316102334
8008,0316102334
8009,0380792508
177,0517552000
3652,0553564927
8010,0064403149
2283,0446400718
2491,0786868848
1329,0451410378
341,1573227889
8011,0446515272
7451,0425129039
370,0373240007
4095,3596505275
8012,3608934537
266,0765304341
8013,076530418X
8014,0312867808
8015,0812568850
8016,0812575857
3622,0452263565
1625,0553285920
8017,0345346602
8018,0679454748
8019,0785280952
534,0345430514
151,0060933186
152,0061097853
8020,0552995770
2579,0718143051
1723,1865083348
1427,3570206181
8021,3570206181
1427,3570205932
8021,3570205932
3953,3473581720
7844,3473581720
850,349913943X
3216,0553271369
8022,0671016733
8023,0618145591
7410,0307001377
8024,0307001377
885,0140390227
8025,0851129412
8026,0851129412
8027,0851129412
8028,0851128882
8029,0851128882
8030,1852838892
1482,0743430344
8031,0500091080
8032,0500091080
8033,0851125794
8034,0851125794
8035,0711930007
8036,034911319X
8037,0688176461
1823,0373765207
8038,0439132266
8039,0195101685
8040,0860202909
398,0743477553
2595,0451515927
8041,0373169922
62,0671867091
2302,1575662728
2167,1575662728
677,1575662728
8042,1575662728
1089,0821758608
3667,038072751X
8043,0553207083
8044,0590487922
802,0590554093
8045,0821756079
607,0886778905
61,0425147517
61,0345386108
1281,0671709607
8046,1881471578
5193,3442725984
1064,3442725984
8047,0849942365
8048,0849942365
8049,0895294958
8050,0028612671
8051,0395752833
8052,0061056154
2524,0515130095
1848,0061099082
8053,0812531884
627,0671795554
2390,0886775981
3903,0515130044
4182,1551665204
5424,0440217334
8054,0140287442
8055,0425164152
5044,038072118X
7899,0451407199
8056,0446608009
617,0553576798
8057,1558850767
8058,0684871483
8059,0684871483
237,0446525537
8060,0385472978
8061,0533133726
8062,1561708755
4410,0375507639
6456,0670894605
715,038550117X
3325,0684847450
8063,0886772796
8064,0451451600
8065,0752847732
8066,0684865386
5778,1400030927
8067,0340767065
8068,0582327318
8069,0135605415
8070,0395585686
1364,3442445078
8071,0141012722
6160,0451208668
3743,0380976749
4743,038549744X
2555,0316095648
8072,1552781364
8073,075530540X
4407,0590321579
8074,0919926487
8075,090898801X
8076,0553275380
2257,0505522977
5175,3548256058
8077,3404614887
8078,2226133097
8079,0684849046
8080,0679752560
8081,0312270348
375,0345446666
248,0449207668
8082,1877251038
8083,0877734518
5556,1863305025
5621,0460875523
8084,0330359916
1321,0553550020
4958,0881662089
8085,0890875871
6199,0385423977
8086,0805031251
8087,0684859114
8088,0812931378
7240,042514321X
8089,0767904621
8090,0312205309
584,0061008079
8091,096843911X
415,0553255762
8092,1550460943
8093,067154683X
342,0671690094
8094,3492231489
8095,3492231489
8096,0618093974
6363,0060970421
25,0440295556
3256,0590423827
8097,0590423827
8098,0440134056
3644,0399145419
909,0553241443
94,0425071588
70,0156004801
8099,0380788802
3081,1853260975
8100,0671047302
7977,0843949465
8101,0099142309
8102,0671640992
6690,0312610556
8103,0385493002
6317,0385418132
1996,0446611921
2690,006103018X
3326,0525945725
8104,3351028253
8105,0140511687
8106,0140511687
8107,0030291798
8108,0030291798
587,0060959541
8109,0060959541
8110,0812967224
8111,0374250995
8112,0380710722
4980,0006550576
3072,0743471555
2197,0743471555
6763,0743471555
6577,0553101633
740,0743205820
132,0061094226
8113,0679776591
463,3446177108
8114,3446177108
1064,3446177108
870,3426609568
143,3453090578
8115,3442441188
52,3442441188
1744,0679777423
1098,0553344234
56,0060175796
8116,057121861X
8117,0807004553
8118,0807004553
4041,0140439072
8119,0140439072
2341,0140439072
8120,0140288090
1026,0679435549
2832,3492044514
8121,3492044514
8122,3442354722
8123,3442354722
8124,3442356970
7345,3442356970
50,3442442540
8125,3442438659
1164,3499225964
8126,3499225964
8127,3492236324
8128,3426612828
8129,3426612828
2924,3462030191
8130,3462030191
8131,3426622254
8132,3426048086
8133,3498006312
8134,3746612160
8135,3746612160
249,3485008702
8136,3485008702
1779,3453195841
8137,340411566X
25,345307565X
8138,3453177398
8139,3453177398
1091,0679020489
8140,0471526525
8141,0471526525
8142,0312263236
8143,0312263236
1101,0670853097
8144,0140184325
8145,0140184325
941,0340424354
2675,1862045143
535,0671000314
8146,0688170714
8147,0375502114
1573,0517703963
8148,0786866500
8149,0786866500
8150,0062516086
8151,0670879835
8152,1551920107
8153,1591293049
2205,087113795X
176,0446522597
43,0375507876
4389,0590446681
8154,0590446681
4822,0590303805
8155,0590426257
8155,0590426265
3352,0671745069
364,0380710811
8156,0836226992
8157,0836226992
1098,0066209773
8158,0140082255
8159,0140082255
18,1558746226
19,1558746226
20,1558746226
8160,0688167101
55,0375502912
8161,1400047714
8162,1893224902
3161,0811808424
351,0375506276
8163,0935300007
8164,905000105X
8165,0898220785
8166,0898220785
8167,0898220785
8168,207054351X
8169,207054351X
8170,207054351X
5124,0440234700
8171,0373075111
1560,0451175190
1560,0451181964
3987,0886776686
203,1582340110
4343,1567920713
973,0743237196
2524,0515136565
4412,0312864124
62,0684803968
1873,0553582364
553,0446611476
1873,0553284363
8172,075151635X
2524,0515117420
2524,0515107476
2524,0515132489
2524,0515103977
2524,0515101486
2524,0515097500
2524,0515111139
8173,0375500642
8174,0743219287
8175,0451200152
3359,0759239630
8176,0812525647
8177,0751500046
8178,0684831708
3188,0446355917
8179,0140390081
8180,0140390081
8181,0140390081
8182,0060168528
8183,0060168528
8184,0451522087
5578,0451522087
437,0877953120
3448,0743411331
2179,044100914X
863,0553379194
5864,0441008976
8185,0140386270
1535,0451451430
4564,0345444019
4564,0345444000
3150,0553103946
325,0345440781
326,0345440781
4426,0743431014
8186,0553381768
209,051770739X
8187,0743227123
4070,0553370804
7768,1550170759
65,0451203771
370,0515124893
62,0671528203
940,0786860820
8188,0786860820
8189,0394732928
8190,0394732928
821,0812540336
822,0812540336
5435,0061012165
726,0399504583
284,0140351302
8191,0140351302
8192,0195130928
404,0553210793
8193,0141180250
8194,0141180250
1558,0385488181
561,0590503111
562,0590503111
8195,0879517034
8196,0790008696
8197,1885223331
8198,1885223331
18,1885223331
8199,0671522779
8200,0671522779
1313,0451156455
7810,0373790953
8201,1568655622
8202,0773731202
8203,0786867647
4895,1552782654
370,0515133973
8204,0771091591
8205,0802114970
8206,0802114970
8207,0771037457
894,044016205X
1602,0425097722
8208,0425097722
1094,067189109X
78,067162461X
8209,0812580397
846,0440229499
8210,0446678619
1751,0671702513
1703,0679420428
8211,0273645919
8212,0273645919
8213,0273645919
83,0449911594
8214,0743255712
8215,1560255102
8216,1560255102
8217,0758203519
8218,0758203519
8219,0312287712
7073,0449703746
1178,0312872356
1178,0312872364
8220,0969201745
8221,0969201745
8222,0871133962
8223,0312874413
8224,1551990393
7008,0312890532
3884,0312861591
5724,0385496745
1886,0393039307
718,0151002290
8225,0156013177
8226,0880012528
8227,0345296907
8228,0192760319
8229,0192760319
8230,1852304839
8231,0934252238
8232,0875424953
8233,0806994754
8234,0806994754
8235,1880032074
8236,1880032074
8237,1889625035
8238,1889625035
3330,0060913312
7525,0877732248
8239,0140126562
2988,0671673203
8240,0312950098
485,0446892041
8241,0142001309
5004,0802133347
8242,0802133347
8243,0888992211
8244,1553663950
8245,0440401607
5675,0440401607
596,0440476399
8246,0440476399
5876,067166641X
1996,1586212044
8247,1586212044
970,1576739767
971,1576739767
3149,0448165384
636,0694523283
8248,0694523283
8249,0143017292
8250,1857997573
8251,1570761418
8252,0968454402
436,0385333412
1703,1853261912
7690,0060084405
631,0345367758
1197,0783801157
8253,1550135457
1482,0345445848
1482,0375504036
8254,0453006264
8255,0375724850
2330,1552781542
952,0140430016
8256,0140430016
56,0816158770
8257,1862041318
281,0590203509
1344,0373708416
8258,0671734334
1364,0399145052
8259,0671883208
973,0099740516
8260,0747550867
8261,0590453068
8262,0064406113
8263,0064406113
144,0061056448
4406,0689824750
8264,0689824750
8265,0340577371
4564,0345423623
8266,0896731081
83,0804108897
8267,0399132007
1189,0671003976
415,0553246895
7406,1567921892
8268,1567921892
4558,0374181152
2552,0385316577
8269,0330334182
257,0060012331
954,0385501560
8270,0066212448
8271,0066212448
8272,1932100024
8273,1932100024
4313,0140264450
8274,0192632442
954,1400047838
8275,0393045358
8276,0486272702
8277,0786864656
8278,1400040752
176,0446525774
2267,0385311133
8279,0913428361
6433,0525945466
8280,0671795228
3152,1551668106
846,0440404975
8281,0689713908
8282,0590412485
8283,0590412485
8284,0440413729
8285,044022747X
2671,006440630X
8286,0440407591
8287,0553244841
5870,0553231863
2497,0553233246
8288,0552527742
3741,0553565060
8289,050028251X
2652,0394533887
8290,3492229697
8291,0194226948
7406,0140034919
7406,0879238526
8292,1899293086
4778,3257063199
8293,0345430573
2959,0892966505
8294,1559705884
8295,0452284546
8296,0743203232
8297,0789300354
4085,0451175867
2302,0812574923
1330,0446600288
1330,0440208130
1015,055337513X
8298,0671507036
546,0060930861
585,0821776037
8299,0345457005
8300,0967404401
8301,0967404401
8302,0140232990
2186,1582430349
2186,1582430152
1552,0345430808
8044,0140242058
1676,0142001821
1394,0806511532
1395,0806511532
8303,0806511532
8304,0809001608
8305,0380719185
2614,0452281903
8306,0312983093
8307,0813511895
8308,0671660705
8309,0671731874
544,0385316917
544,0385335431
3162,0345435648
544,0385333463
544,0440205573
544,0440221501
544,0385313012
544,0385333064
8179,0446385077
8310,0446385077
8311,0446385077
8312,0446385077
544,0440201926
5381,0688141838
8313,0671557378
544,0440176484
7196,0373288689
8314,0753506483
1701,0553576143
892,0446612731
2678,0553252607
3639,2070323498
8315,2070323498
2237,0590448307
8316,0590424955
8317,0553573837
2235,0590436457
8318,0590416677
1430,0316139947
8319,0316139947
8320,0570041945
8321,0570041945
596,0440476968
2235,0590435728
2237,0590691821
4367,0345436733
8322,0965866823
8323,0965866823
8324,0965866823
8322,0965866807
8323,0965866807
8325,002708230X
542,0670894184
3110,0373833458
8326,0316473049
4073,0449225925
5814,0830713042
1623,0061092037
8327,0553275631
163,0486270602
182,0486270602
8328,0671669397
6614,0486419274
8329,0486419274
8330,0835918696
3209,0486270629
