Author_id,Name
8281,Elizabeth Sachs
8282,Barthe Declements
8283,Christopher Greimes
8284,Ruth White
8285,Katherine Ayres
8286,Sook Nyul Choi
8287,Fred Graver
8288,Peggy Woodford
8289,John Gollings
8290,Madeleine Bourdouxhe
8291,Jennifer Bassett
8292,Andrew Parkin
8293,P.D. James
8294,Gaetan Soucy
8295,David Levien
8296,Regina Mcbride
8297,Abbie Zabar
8298,Larry Watson
8299,Paula L. Woods
8300,Tom Alibrandi
8301,Bill Wassmuth
8302,Brenda Peterson
8303,Steven Owen Godersky
8304,B. Traven
8305,Jean P. Sasson
8306,Suzy Spencer
8307,Rita Moonsammy
8308,Yatri
8309,Lisle
8310,Robert H Waterman
8311,Thomas J Peters
8312,Tom Peters
8313,Lyndell
8314,Sir Richard Branson
8315,J.-P. Mayer
8316,Ann Martin
8317,Cameron Judd
8318,Berniece Rabe
8319,Harvey Kidder
8320,Joan Rawlins Biggar
8321,Kay Salem
8322,Ken Leebow
8323,Paul Joffe
8324,Marty Bucella
8325,Betty Baker
8326,Thom Jones
8327,Dudley Randall
8328,Floyd
8329,Wallace Fowlie
8330,Pearson Education
8331,Susan Feuer
8332,Bernadine Healy
8333,Peter Mcdonough
8334,Alex Chadwick/ Npr
8335,Judith Ivey
8336,Debra Monk
8337,Dale Hull
8338,Dave Longaberger
8339,Tami Longaberger
8340,Ellis Vidler
8341,Violet Winspear
8342,Darryl London
8343,Joyce Landorf Heatherley
8344,Richard Dean Rosen
8345,Peter Abrahams
8346,Colin Harrison
8347,Maria Shriver
8348,Oriah
8349,Richie Tankersley Cusick
8350,Nicholas Adams
8351,Keith Parkinson
8352,Sarton May
8353,Lori Foster
8354,Janelle Dennison
8355,Jill Jones
8356,Shana Abe
8357,Emma Holly
8358,Gary Brandner
8359,Linda Ladd
8360,Patricia Phillips
8361,Julie Beard
8362,Laurie Mcbain
8363,Andrea Parnell
8364,Catherine Lanigan
8365,Jill Barnett
8366,Stephen Bury
8367,Marlena De Blasi
8368,Aliza Sherman
8369,Gregg Olsen
8370,Daphne Gottlieb
8371,Daniel Drennan
8372,Peg Kerr
8373,John F. Kennedy
8374,Gordan Korman
8375,Rosalind Greenberg
8376,Elaine St. James
8377,Laurie Abkemeier
8378,Richard Eyre
8379,Linda Eyre
8380,Jonathan Berent
8381,Ken Merrell
8382,Phyllis Gates
8383,Patricia Briggs
8384,Holly Lisle
8385,L.J. Smith
8386,L. J. Smith
8387,Larry Dixon
8388,Larry Elmore
8389,Ru Emerson
8390,Ellen Guon
8391,David Trotter
8392,Charlotte Mitchell
8393,Debra Ginsberg
8394,Josepha Sherman
8395,Ian J. Burton
8396,Purple Ronnie
8397,Teresa Crane
8398,Franã§Ois Ricard
8399,Franã§Ois Kã©Rel
8400,Jack Clifford Smith
8401,Douglas R. Hofstadter
8402,Nick Meglin
8403,Diane Meglin
8404,Lauren Jarrett
8405,Lisa Lenard
8406,Nan Phifer
8407,Cathy Ann Johnson
8408,Bernard Poulin
8409,Lin Wellford
8410,Michael Meyer
8411,Alwyn Crawshaw
8412,Juliet Bawden
8413,James Van Praagh
8414,Maurizio Bongianni
8415,Stevie Daniels
8416,D.G. Hessayon
8417,D.G.
8418,Dr. Hessayon
8419,Lois Hole
8420,Derek Fell
8421,Debbie Patterson
8422,Andy Baggott
8423,Adrian Forsyth
8424,Laurel Aziz
8425,Barbara Ganim
8426,Susan Fox
8427,Judy Jones
8428,William Wilson
8429,Terence Dickinson
8430,C. W. Metcalf
8431,Roma Felible
8432,W. L. Wilmshurst
8433,Derek Nelson
8434,Alec Waugh
8435,Gertrud Wittich
8436,Friedrich Dã¼Rrenmatt
8437,Bjã¶Rn Larsson
8438,Jã¶Rg Scherzer
8439,Urs Widmer
8440,Joan Druett
8441,Joyce Johnson
8442,Thomas Nils Lindquist
8443,Tommy Simpson
8444,Lisa Hammel
8445,William Bennett Seitz
8446,Mary Francis Shura
8447,Harry Mazer
8448,Pike
8449,Ellen Conford
8450,Cherie Bennett
8451,Janet Kovalcik
8452,Carol Keeffe
8453,Ellen Gunderson Traylor
8454,John F. Walvoord
8455,Alpha Staff
8456,Shelley O'Hara
8457,James P. Caher
8458,John M. Caher
8459,Patricia Waynant
8460,David Galloway
8461,Kurt Cobain
8462,William H. Armstrong
8463,James Barkley
8464,Edward P. Jones
8465,Edmund White
8466,Deborah Ford
8467,Olivia Judson
8468,Catherine Clinton
8469,Cortney Davis
8470,Howard Stern
8471,Kirk Mitchell
8472,John Stossel
8473,Starbuck O'Dwyer
8474,Lori Alvord
8475,Elizabeth Cohen Van Pelt
8476,Terry Jones
8477,Sanyika Shakur
8478,Monster Kody Scott
8479,A. J. Orde
8480,Sheri S Tepper
8481,Aaron Elkins
8482,Aaron J. Elkins
8483,Andrew Tobias
8484,Jane Bicks
8485,Milli Nickell
8486,Gary Land
8487,Montague Summers
8488,Kelsey Grammer
8489,Rose Block
8490,Delilah Ahrendt
8491,Michael Kerrigan
8492,Matt Cohen
8493,Patricia Jeffery
8494,Jeff Davidson Jeffrey P.
8495,Davidson
8496,Margaret Wander Bonanno
8497,Elena Poniatowska
8498,Walter Jon Williams
8499,John Peel
8500,David R. Olson
8501,John Mccormick
8502,Bronwyn Williams
8503,Dominique Lapierre
8504,Sara Dowse
8505,Beth Yahp
8506,Douglas Rushkoff
8507,Arturo Perez- Reverte
8508,David Wharry
8509,Lyndon Baines Johnson
8510,Michael Jordan
8511,Susan Beth Pfeffer
8512,Lynn Gamwell
8513,Nancy Tomes
8514,Marie B. Salazar
8515,Brenda Wilkinson
8516,Pauline Brown
8517,Lee Stringer
8518,J. Dennis Deitz
8519,Richard Grimes
8520,Susan Quinn
8521,Leo Pennanen
8522,Eric Knight
8523,Josefa Heifetz
8524,Torey L. Hayden
8525,Robin Williams
8526,Karen A. Signell
8527,Keith Laumer
8528,Austin Tappan Wright
8529,Sherman Alexie
8530,Flavia
8531,Colin Higgins
8532,Erik Weihenmayer
8533,Tyrone T. Thomas
8534,Karle Dickerson
8535,Susan Kenney
8536,Annette Lã©Vy-Willard
8537,Georgeson V
8538,Ursula Markham
8539,Chogyam Trungpa
8540,Gene Wolfe
8541,Robert Llewellyn
8542,Jacques Lacarriã¨Re
8543,Jack Jones
8544,Rachel Kaberry
8545,Amy K. Brown
8546,David Farland
8547,Kevin Brooks
8548,Deborah Mcdowell
8549,Roderick Macleish
8550,Rainer Maria Rilke
8551,M.D. Herter Norton
8552,Daniel Handler
8553,Lance Gould
8554,H Roberts Design
8555,Catullus
8556,David Mulroy
8557,Pat Croce
8558,Bill Lyon
8559,Richard Price
8560,Tony Britton
8561,Ann Powers
8562,Gwynedd M. Hudson
8563,David Ambrose
8564,Edward Hoagland
8565,Phil Parks
8566,Phyllis Raybin Emert
8567,Jael
8568,Ursula Burkowski
8569,Christopher Davis
8570,Ron Nyswaner
8571,Annie Smith
8572,Ann Ripley
8573,Avery Thorne
8574,Meek
8575,Sydney Biddle Barrows
8576,William Novak
8577,Holger Freese
8578,Helga Krã¼Ger
8579,Brigitte Wolters
8580,Mary Mapes Dodge
8581,Children'S Classics
8582,Jeannie Sakol
8583,Rexanne Becnel
8584,Colleen L. Reece
8585,Elizabeth Coatsworth
8586,Michael Viner
8587,Stefan Rudnicki
8588,Roger Rees
8589,Laurie Gwen Shapiro
8590,Vera Neville
8591,Marina Zwetajewa
8592,Heinz G. Konsalik
8593,Eva-Christiane Wetterer
8594,Joanne Horniman
8595,Sa Shan
8596,Werner Richter
8597,Betsy Schmitt
8598,Aeron Clement
8599,Fabienne Marsh
8600,Donna Huston Murray
8601,Johanna Hurwitz
8602,Terri Fields
8603,Steinunn Sigurdardã³Ttir
8604,Coletta Bã¼Rling
8605,Noã«Lle Chã¢Telet
8606,Daniel Mason
8607,Bertolt Brecht
8608,Harry Mulisch
8609,Maria Csollã¡Ny
8610,Sophokles
8611,Russell Munson
8612,Jeannie Ebner
8613,Robert Schneider
8614,R. Spill
8615,Janice Carlisle
8616,Raymond R. Maccurdy
8617,Elia Kazan
8618,Brian Johnston
8619,Margaret Craven
8620,Sinclair Lewis
8621,Frank Kermode
8622,Deborah Levy
8623,D.H. Lawrence
8624,Robin Morgan
8625,Edmund Rostand
8626,Mary Clearman Blew
8627,Pauline Rosenau
8628,Carolyn Mcvickar Edwards
8629,Jonn Mumford
8630,Thomas Erskine
8631,Jennifer Lash
8632,Mel Blanc
8633,Philip Bashe
8634,George Dangerfield
8635,Sam Shepard
8636,Ludwig Thoma
8637,Ursula Segebrecht
8638,Dave Bowler
8639,Bryan Dray
8640,Giovanni Bandini
8641,Verity Campbell
8642,Virginia Trioli
8643,Phil Kuntz
8644,Nancy Snow
8645,Simon Colvey
8646,Robert M. Eversz
8647,Marianne Wood
8648,Ken Catran
8649,Helen Hodgman
8650,Rene Delorm
8651,Janice Harrell
8652,Joan Elizabeth Lloyd
8653,Susan M. Love
8654,Susan M. Love M.D.
8655,Karen Lindsey
8656,Ann Copeland
8657,Evelyn Rogers
8658,Sonya Birmingham
8659,Katherine Sutcliffe
8660,Kathryn Atwood
8661,Laura Kinsale
8662,Yuri Rubinsky
8663,Ian Wiseman
8664,Marci Shimoff
8665,Car
8666,Mj Rose
8667,Josephine Hart
8668,Elizabeth Dewberry Vaughn
8669,Laura Reese
8670,Barry Gifford
8671,Peter Lawrence
8672,Richard Rosen
8673,Betty Mahmoody
8674,Arnold D. Dunchock
8675,Hans Pfitzinger
8676,Petra Hrabak
8677,Rita Seuã
8678,Grace Gershuny
8679,Deborah L. Martin
8680,Diana Wells
8681,Jacob Ludwig Carl Grimm
8682,Jacob W. Grimm
8683,Wilhelm Gri
8684,Candace Bahouth
8685,Clay Perry
8686,Ippy Patterson
8687,Sara B. Stein
8688,Andrew Stoker
8689,Sasha Williamson
8690,William Warriner
8691,Maryjo Koch
8692,Rene Bergh
8693,Mary Kidd
8694,Alan Watts
8695,Nancy Toder
8696,Sylvia Brownrigg
8697,Charlotte J. Beck
8698,Steve Smith
8699,Alan W. Watts
8700,John Goldstein
8701,Manuela Soares
8702,Celina Spiegel
8703,Christina Buchmann
8704,Monica Furlong
8705,Mark Garland
8706,Elizabeth Lesser
8707,Anya Weinstein
8708,Michael Newton
8709,Jeremy Tambling
8710,Hablot K. Browne
8711,Han Nolan
8712,Michael Kilian
8713,Judith Viorst
8714,Lynn Solotaroff
8715,Ronald Blythe
8716,Harold N.
8717,M.D. Levinson
8718,Martha Manning
8719,Ian Irvine
8720,Leon Garfield
8721,Baz Luhrmann
8722,Craig Pearce
8723,William Sh
8724,Joanna Russ
8725,Dwight Yoakam
8726,Harold Bloomfield M.D.
8727,Sharon Janis
8728,Joy Sikorski
8729,Wu Wei
8730,Ram Dass
8731,Karen Casey
8732,Harpersanfrancisco
8733,Dave Marsh
8734,Steve Hagen
8735,John Bradshaw
8736,Stephen Fender
8737,Gail Mcmeekin
8738,Marc Gafni
8739,Jon Kabat-Zinn
8740,Michael Toms
8741,Keith Jarrett
8742,Julia
8743,Jeffrey E. Young
8744,Janet S. Klosko
8745,Aaron T. Beck
8746,John Chaffee
8747,Thomas Ayres
8748,Patricia Lynn Reilly
8749,Mark Nepo
8750,John A. Tracy Cpa
8751,Christine Westermann
8752,Petru Popescu
8753,Crawford Kilian
8754,Jack Gaver
8755,David Copperfield
8756,William M Thackeray
8757,Harald Hellmann
8758,Norman F. Cantor
8759,Peter Israel
8760,Lesley Hazleton
8761,Keith Haviland
8762,Dina Gray
8763,Ben Salama
8764,Jennifer Niederst
8765,Phillip Giroux
8766,Bob Beckstrom
8767,Lance Walheim
8768,The Edi
8769,Roland E. Larson
8770,Bruce H. Edwards
8771,Robert P. Hostet
8772,Berlitz Guides
8773,Isaac Adamson
8774,Helen Prejean
8775,L.M. Boyd
8776,Brian Freemantle
8777,Mark Arax
8778,Rick Wartzman
8779,Armin A. Brott
8780,Jennifer Ash
8781,Mick Jackson
8782,Pierre Boulle
8783,Timothy Egan
8784,Julie Hecht
8785,John Feinstein
8786,Walter Mercado
8787,Paul (Ed) Atterbury
8788,Herman J. Viola
8789,Jan S. Danis
8790,Carolyn J. Margolis
8791,Kenneth Copeland
8792,Gloria Copeland
8793,James F. Dunnigan
8794,Clay Reynolds
8795,Heather Macdonald
8796,Lauren Steinhauer
8797,Laura Miller
8798,Adam Begley
8799,Daniel J. Boorstin
8800,James C. Collins
8801,Jerry I. Porras
8802,Shunryu Suzuki
8803,Trudy Dixon
8804,Richard Baker
8805,Huston Sm
8806,Alice Joyce Davidson
8807,Victoria Marshall
8808,John Weisman
8809,Bill Barnes
8810,Clair Alan Brown
8811,Eric A. Kimmel
8812,Jon Goodell
8813,Kristoffer J. Buquet
8814,Dorit Bader Whiteman
8815,Corey Sandler
8816,Richard Ellis
8817,Jane Fonda
8818,Louise Bates Ames
8819,Frances L. Ilg
8820,Charlotte Brontã¯Â¿1/2
8821,Margaret Smith
8822,Moya Costello
8823,Ellen Kushner
8824,Faith Conlon
8825,Ingrid Emerick
8826,Christina Henry De Tes
8827,Darryl Reanney
8828,Louise Fitzhugh
8829,Richard Shenkman
8830,Dion Fortune
8831,Kenneth W. Royce
8832,Boston T. Party
8833,Robert Shea
8834,Robert Anton Wilson
8835,Monica Mcinerney
8836,Ben Jeapes
8837,Hana Wirth-Nesher
8838,Clifford A. Pickover
8839,Joann Morse
8840,Kerstin Ekman
8841,Marilyn Pappano
8842,Mary Balogh
8843,Hailey North
8844,Karen Anders
8845,Kristin Hardy
8846,Karen Ranney
8847,Candace Camp
8848,Michele Albert
8849,John Roger
8850,Pc Learning Lab
8851,Kristen Britain
8852,Charles J. Keating
8853,Jane Resh Thomas
8854,Lauren Brooke
8855,Judy Tatchell
8856,L. Moeri
8857,Nicholas Edwards
8858,Janni Lee Simner
8859,Mike Jahn
8860,Gorman
8861,Claire Rudolf Murphy
8862,Mary Jane Auch
8863,Judy Richter
8864,Pam Ryan
8865,Mary Stanton
8866,D. Craig
8867,David Burn
8868,Cecilia Fitzsimons
8869,Judy Alter
8870,Lange Lewis
8871,Francesca Stanfill
8872,Joyce E. Strom-Paikin Rn
8873,H. E. Bates
8874,William Mcgivern
8875,Robert Goddard
8876,Bruce Nicolaysen
8877,C. Peterson
8878,Pricilla Hamilton
8879,Sanders
8880,James Martin
8881,Louis W. Storms Iv
8882,Scott J. Peterson (Mcsd Mct)
8883,Gary J. Nutt
8884,Wout J Hofman
8885,Janell Cannon
8886,Patricia Polacco
8887,Renee Graef
8888,David Kirk
8889,Robert Nisbet
8890,Sarah Dessen
8891,Brian Gallagher
8892,Thomas H. Cook
8893,Algernon B. Mitford
8894,Linda Piazza
8895,Cynthia Blair
8896,Nicholas Pine
8897,Robert Browning
8898,Rick Beech
8899,Rui Nunes
8900,Rhidian Brook
8901,Steven Millhauser
8902,Eca De Quieros
8903,Lucy Ellmann
8904,Jeremy Narby
8905,Doris R. Meredith
8906,Jay Winik
8907,Johanna Ellsworth
8908,Caroline Macdonald
8909,Tristine Rainer
8910,Anaã¯S Nin
8911,Darien Cooper
8912,Ken J. Roberts
8913,Joyce Rupp
8914,Jane Pitz
8915,Mark E. Thibodeaux
8916,Claire Cloninger
8917,Evelyn Christenson
8918,Loretta Laroche
8919,Lyn Holley Doucet
8920,Macrina Wiederkehr
8921,Paula D'Arcy
8922,Brian Harper
8923,Steve  Pieczenik
8924,Charles Mackay
8925,Janine M. Benyus
8926,Cindy Stone
8927,Frances Moore Lappe
8928,Anna Lappã©
8929,Eva Hoffman
8930,Declan Kiberd
8931,Desmond Bagley
8932,Lynsay Sands
8933,Robert Kaplow
8934,Kaori Yuki
8935,Nina Olligschlã¤Ger
8936,Kazushi Hagiwara
8937,Robert Gernhardt
8938,Philipp Rippel
8939,Fatima Igramhan-Parsons
8940,Jacques Vallee
8941,Kristen Stagg
8942,Jesse Lee Kercheval
8943,Ruth Brown
8944,Peter Barrett
8945,Christina Hoff-Sommers
8946,Cal Thomas
8947,Laura C. Schlessinger
8948,Ted Andrews
8949,Bevarly
8950,Suzi Golden
8951,Liz Fielding
8952,Amy Wallace
8953,Laura Scribner Kastner
8954,Jennifer F. Wyatt
8955,Isabel Stanley
8956,James Duncan
8957,Frank Mcsherry
8958,Charles Waugh
8959,Mart
8960,Michael Levin
8961,Rosemary Wells
8962,Joe Dominguez
8963,Vicki Robin
8964,Elizabeth Pope
8965,John Gilstrap
8966,Stephen Horn
8967,Jack Olsen
8968,Joel Porte
8969,William Poundstone
8970,Sara Donati
8971,Laraine T. Zappert
8972,Christopher M. Byron
8973,Christopher Down
8974,Li
8975,Booth Tarkington
8976,Tim Sandlin
8977,Joseph D. Pistone
8978,Jonathan Baird
8979,Carol M. Allen
8980,Tony Strong
8981,Alistair Macleod
8982,John Colby
8983,Inigo Surguy
8984,Rudiger Voigt
8985,Jeffrey Haas
8986,R. D. Ginn
8987,Rick Fields
8988,Peggy Taylor
8989,Rex Weyler
8990,Rick Ingrasci
8991,David Breashears
8992,Walter Satterthwait
8993,William Mize
8994,C. J. Box
8995,Peter Moore Smith
8996,Denise Mina
8997,Ron Franscell
8998,Amanda Foreman
8999,David Starkey
9000,Elizabeth Jane Howard
9001,Charles Spencer
9002,Earl Spencer
9003,Nancy Mitford
9004,Nancy Singer
9005,Austin S. Camacho
9006,Gregg Hurwitz
9007,Colin Bateman
9008,Gil Brewer
9009,E. V. Cunningham
9010,Gillian Roberts
9011,Edward Lear
9012,Stuart R. Kaplan
9013,Mike Myers
9014,Sarah Lyddon Morrison
9015,Joshua Halberstam
9016,Bruce Porter
9017,Mark Christensen
9018,Matsuri Akino
9019,Mari Akino
9020,Kanan
9021,Sakurako Gokurakuin
9022,Ken Akamatsu
9023,Yukito Kishiro
9024,Byron Preiss
9025,Masami Tsuda
9026,Rachel Hawthorne
9027,Mark Kalesniko
9028,Reiko Momochi
9029,Tokyopop
9030,Rei Idumi
9031,Tatsuya Hamazaki
9032,Miwa Ueda
9033,Dan Papia
9034,Beverley Birch
9035,Tony Kerins
9036,Christopher Hart
9037,Hinako Ashihara
9038,Tomoko Taniguchi
9039,John Burningham
9040,Barrett
9041,Storytime Collection Childrens
9042,Terry Deary
9043,Barbara Allen
9044,Philip Reeve
9045,Dreamworks
9046,Angela Sommer-Bodenburg
9047,Amelie Glienke
9048,Kjartan Poskitt
9049,Chris Fisher
9050,Phil Roxbee-Cox
9051,Sue Hellard
9052,Alan Gibbons
9053,Apsley Cherry Garrard
9054,Anna Wimschneider
9055,Brigitte Walitzek
9056,John S Mill
9057,Michael Sontheimer
9058,Heinrich Von Kleist
9059,Helmut Sembdner
9060,Phyllis D. James
9061,Marcel Reich-Ranicki
9062,Richard Zoozmann
9063,Irma Kurtz
9064,Craig Smith
9065,Knut Krã¼Ger
9066,Troy Denning
9067,Philip
9068,Slattery
9069,Joan (Editor) Pullman
9070,Joris-Karl Huysmans
9071,Simon Callow
9072,George Chapman
9073,Isabel Alcã¡Ntara
9074,Sandra Egnolff
9075,Catherine Crowe
9076,Gina Wisker
9077,Deborah Grandinetti
9078,David Colbert
9079,Jarrold Publishing
9080,Alexander Trocchi
9081,Judith Herrin
9082,Roger Highfield
9083,Carlo Fruttero
9084,Franco Lucentini
9085,Richard Taylor
9086,W. E. B. Griffin
9087,Rudolf Steiner
9088,D. Osmond
9089,J. Collis
9090,Carlo A. Michelini
9091,Cate Tiernan
9092,Matilde Olivella Castells
9093,Elizabeth Guzmã¡N
9094,Paloma
9095,Christopher Kendris
9096,And The Language Experts At Berlitz
9097,David A. Van Meter
9098,Kathy Herman
9099,Al Roker
9100,D. J. Donaldson
9101,Michael H. Brown
9102,Jeff Coghill
9103,Eugene C. Kennedy
9104,Patricia Sargent
9105,Garson Kanin
9106,Twain
9107,Nathan Pritikin
9108,Al Gore
9109,Lois And Louis Darling
9110,Kay Mills
9111,Susan Sheehan
9112,Edith Deen
9113,Ian St.James
9114,John Buchan
9115,Roz Levine
9116,Enid C. King
9117,Brian Price T
9118,Harper Collins Publishers
9119,R. K. Gordon
9120,Charles S. Carver
9121,Michael F. Scheier
9122,Calvin S. Hall
9123,Vernon J. Nordby
9124,Michael Kanaly
9125,Richard H. Green
9126,Louise Hay
9127,Janet Kagan
9128,Colonel David H. Hackworth
9129,Julie Sherman
9130,Robert Bramson
9131,Michele Hall
9132,Robert Graves
9133,O. Henry
9134,Holly Thompson
9135,Kathleen Givens
9136,Jim Harrison
9137,Aramis Thorn
9138,Nancy Springer
9139,Gilles Perrault
9140,Stephen Knight
9141,Morris L. West
9142,Jean Plaidy
9143,Ethel Barrett
9144,Tracy West
9145,Keith Batcheller
9146,Judith Gould
9147,Bh&Amp
9148,G Editors
9149,Simone Simmons
9150,Peter J. Heck
9151,Richard Ellmann
9152,T Cooper
9153,Wolfgang Schã¼Ssel
9154,Ilon Wikland
9155,Sheri Mcgregor
9156,Jurek Becker
9157,James Cowan
9158,Maisie Mosco
9159,Stan Rapp
9160,Tom Collins
9161,Hal Rosenbluth
9162,David H. Maister
9163,Eric A. Knudsen
9164,A. Grove Day
9165,Robert B. Miller
9166,Stephen E. Heiman
9167,Tad Tuleja
9168,Michael Leboeuf
9169,Shiva Naipaul
9170,James B. South
9171,William Irwin
9172,Rob Macgregor
9173,Gregory Benford
9174,Elizabeth Castro
9175,Doris Egan
9176,Martha Wells
9177,Pagan Kennedy
9178,Sherwood Smith
9179,Leonard Maltin
9180,Tomie De Paola
9181,Rising Moon Editors
9182,Don Hewitt
9183,Jill Marie Landis
9184,Hampton Howard
9185,Velda Johnston
9186,Howard Cosell
9187,Peter Bonventre
9188,Sol Stein
9189,Regina Kehn
9190,Heike Schwarzbauer
9191,Rick T
9192,Joe Benitez
9193,Marcia Chen
9194,David
9195,Christopher Roden
9196,Michael Hayden
9197,Rachael Leigh Cook
9198,Giovanni Boccaccio
9199,G. H. Mcwilliam
9200,Emilio Salgari
9201,Alma Maritano
9202,Luigi Ricci
9203,Christian Gauss
9204,Jack Kornfield
9205,Carr Clifton
9206,Patricia Wentworth
9207,Jack Du Brul
9208,Richard Steinberg
9209,Rick Bundschuh
9210,Penny Jordan
9211,Linda Turner
9212,James P. Mcgettigan
9213,Jan Rogozinski
9214,Mandy Andress
9215,Jon Ronson
9216,Ron Pretty
9217,W.Gordon Smith
9218,Alethea Hayter
9219,Yukio Mishima
9220,Kathleen Sky
9221,Sondra Marshak
9222,Myrna Culbreath
9223,Kij Johnson
9224,Kelly Freas
9225,Tom Kidd
9226,Karen Rispin
9227,Eric W. Weisstein
9228,Albert Ellis
9229,Robert A. Harper
9230,Melvin Powers
9231,Edgar Evans Cayce
9232,Henry Reed
9233,Herbert B. Puryear
9234,Richard I. Abrams
9235,S
9236,L. Perry Wilbur
9237,Webster Kuswa
9238,Jerry O'Brien
9239,Jane Roberts
9240,Donald Thompson
9241,Phil Donahue &Amp
9242,Co.
9243,Dr. Gene Brewer
9244,John Schilb
9245,Elizabeth A. Flynn
9246,John Clifford
9247,Jeff Reid
9248,Lawrence M. Krauss
9249,Pierre Gripari
9250,Chris Kitch
9251,Caroline Myss
9252,Pociao
9253,Udo Breger
9254,B. Kliban
9255,Aritha Van Herk
9256,Frances Itani
9257,Karen Dudley
9258,Jamie Bastedo
9259,Alfonso Ortiz
9260,Alfons
9261,John R. Dann
9262,Martin Edic
9263,Modris Eksteins
9264,Linnea Due
9265,Charlene Spretnak
9266,Michel Tremblay
9267,John Van Burek
9268,Bill Glassco
9269,David Fennario
9270,Holley Rubinsky
9271,Barbara Robinson
9272,Robert Hass
9273,Edward Bellamy
9274,Gregory Howard Williams
9275,Elaine Camp
9276,Naomi Horton
9277,Browning
9278,Edith St. George
9279,Gousha
9280,Carol Norris
9281,Dorothy Ann Bernard
9282,Elizabeth August
9283,Tim F. Lahaye
9284,Dorothy Sayer
9285,Terris Mcmahan Grimes
9286,Katherine Kurtz
9287,Richard Miniter
9288,John Cheever
9289,Catherine Cookson
9290,Pamela Morsi
9291,E. Fuller Torrey
9292,Imraan Coovadia
9293,Paul Preuss
9294,Marlo Thomas
9295,Friends
9296,Richard Lischer
9297,Robert Hellenga
9298,Campbell Soup Company
9299,Nancy Bell
9300,Liz Neporent
9301,Suzanne Schlosberg
9302,Doug Lipman
9303,Jack Prelutsky
9304,Marilyn Hafner
9305,Ed Rose
9306,Harlynne Geisler
9307,Jennifer Justice
9308,Susan Wilson
9309,Valerie Marsh
9310,Patrick K. Luzadder
9311,Margaret Read Macdonald
9312,Paul Aurandt
9313,Pleasant Despain
9314,David Heflick
9315,Patrick Fraley
9316,Michael Harrison
9317,Christopher Stuart-Clark
9318,Loung Ung
9319,Nellie Bly
9320,A.J. Jacobs
9321,Thomas Norton
9322,Stephen C. Lundin
9323,Harry Paul
9324,John Christensen
9325,Lynn Abbey
9326,Dave Duncan
9327,Murry
9328,Michael Jensen
9329,Charles Causely
9330,M. E. Bradford
9331,Russell Kirk
9332,Allen Klein
9333,Robert H. Bork
9334,Thomas L. Friedman
9335,Moliã¨Re
9336,Jean Sasson
9337,Andrew Sanders
9338,Patricia Crick
9339,Geoffrey Moore
9340,Mrs. Mary Rowlandson
9341,Mary Rowlandson
9342,Jon Katz
9343,Brigitta Restorff
9344,Effie Leland Wilder
9345,Laurie Allen Klein
9346,Shauna Singh Baldwin
9347,Venerable Henepola Gunaratana
9348,Barbara Quick
9349,Lori Reid
9350,Bee Willey
9351,Irene Radford
9352,Brian Froud
9353,Jessica Macbeth
9354,Naomi Kritzer
9355,Karleen Koen
9356,Ann Chamberlin
9357,Patrick Dunleavy
9358,Randy Moravec
9359,Kate Thompson
9360,Rosalind M. Greenberg
9361,John Nunneley
9362,Arnold Stadler
9363,Angelika Fel A
9364,Joe Harnell
9365,Ira Skutch
9366,T.J. Macgregor
9367,Joanna Campbell
9368,Editor And Introduction Burton Raffel
9369,Ann Bell
9370,Michelle Caruso
9371,Nicholas W. Maier
9372,Rick Ridgway
9373,Michelle Stacey
9374,James Bradley
9375,Kees Van Kooten
9376,Graham Thomas
9377,Kim Antieau
9378,Brian Lumley
9379,Bud Macfarlane Jr.
9380,Ray Shannon
9381,Lee Hoffman
9382,Lyle Brandt
9383,L. A. Banks
9384,Elaine Moore
9385,Dawn Stewardson
9386,Michael Mogadam
9387,Ulrich Bitz
9388,Jill Mansell
9389,William Jeremiah Coughlin
9390,William Coughlin
9391,D. W. Buffa
9392,D.W. Buffa
9393,Eric Berne
9394,Tananarive Due
9395,Alice Koller
9396,Erin Pizzey
9397,Emma Gold
9398,Lawrence
9399,Sarah Bird
9400,Jacqueline Demontravel
9401,Deborah Smith
9402,Sandra Chastain
9403,John Glenn
9404,Nick Taylor
9405,Gladys Knight
9406,Fred J.
9407,M.D. Epstein
9408,Elaine Fantle Smimberg
9409,Asha Bandele
9410,Genia Wennerstrom
9411,Robert Frost
9412,David Bradley
9413,Dewitt Jones
9414,Renã©E Zucker
9415,Rumiko Takahashi
9416,Naoko Takeuchi
9417,Chikako Noma
9418,Naako Takeuchi
9419,Sherri Mandell
9420,Michael Pearce
9421,Judith Swaddling
9422,Nancy Kerrigan
9423,Steve Woodward
9424,Andrews Mcmeel Publishing
9425,Glenn Stout
9426,The #1 Sports Writer
9427,Andrew Donkin
9428,Betty
9429,Salter
9430,Owen (Editor) Cuthbert
9431,Gillian Chapman
9432,H. J. Rose
9433,W. H. D. Rouse
9434,Ernest Shackleton
9435,Carl
9436,Hiaasen
9437,Moses Hadas
9438,G. M. A. Grube
9439,S. Peters
9440,Karen Meyer
9441,Spain
9442,J. Robert King
9443,K. B. Bogen
9444,Janny Wurts
9445,C. Dean Andersson
9446,Mitchell Graham
9447,John Helfers
9448,Elaine Cunningham
9449,Keith Robar
9450,Simone Sassen
9451,Berlin
9452,Stan Cutler
9453,Delia Ephron
